"PA3" "PA5" "PA2" "PA1" "PA4"
"ii.at.jj" 0.38689519653011 0.211033109824486 -0.142921533528026 0.162717897560659 0.058157461418961
"ii.at.nn1" 0.0600225127813027 0.48573330903557 0.0660198348879867 0.192957570756159 0.41541260506071
"ii.at.nn2" 0.0204523630508943 0.299358630696163 -0.0414194676262984 0.280479359126627 0.182886711961918
"ii.at1.jj" 0.477914599945787 -0.0714002625619392 0.00840489112903557 0.0780641871231408 0.0525437667155151
"ii.at1.nn1" 0.35620163046402 0.0884759654939434 0.087836938724851 0.0316477157435157 0.206839512643777
"ii.dd1.nn1" -0.106141771954916 0.384475137981399 0.0813576609621521 0.210576112717119 -0.00675375345779371
"ii.jj.nn2" 0.408872708149225 0.165583162575005 -0.0739395213837346 -0.0294284455649299 -0.16915960773806
"ii.nn1.y" 0.32105405735356 0.0176412875119439 0.172219555938932 0.190987948281754 0.0099022392665496
"ii.np1.y" 0.488370249902318 -0.0845088226397266 -0.0898497656369628 -0.0816777528892559 0.162390532553063
"io.appge.nn1" -0.0262466442520861 -0.0495948760239264 0.131551821787075 0.465171994590667 0.208866710735218
"io.at.jj" 0.182987293842952 0.340770700786094 -0.235710395678288 0.196172393659596 0.00298620180154277
"io.at.nn1" -0.122271992731425 0.668872756805902 -0.189841005629738 0.258575433138386 0.183638003736934
"io.at.nn2" -0.116663607999182 0.421516325590451 -0.0990104821719489 0.248227928967881 0.1057123235809
"io.jj.nn1" 0.367344109015448 0.0604579821784832 -0.106228092871338 0.234784185301306 -0.178903022895072
