vvd_vvn-cst-dd1	1069
cst-dd1-nn1	21545
rr-ii-db	3963
ii-db-nn2	36454
nn2-y-cs_ii	4235
at-pn1-ii	4367
pn1-ii-at	28452
y-vvn_vv0-ii	1191
nn1-cc-dd1	12632
cc-dd1-vvz	1863
dd1-vvz-at	4097
nn1-nn1_vv0-nn1_jj	1090
rr-rgr-jj	25513
vvi-to-vbi	28926
to-vbi-iw	2798
ii22-at1-jj_nn1	1152
jj-nn2-cs	7410
nn2-cs-vvg	1911
ii_rp-dd1-nn1	2657
at1-nnt1-vm	1436
nnt1-vm-vbi	4056
ii-at1-rg	11309
rg-jj-nnt1	2908
pn1-vm-vvi	32262
jj-y-cs_rrq	4895
y-cs_rrq-pph1	11899
cs_rrq-pph1-vm	2664
vm-vbi-rg	22463
rg-jj_rr-to	2815
jj_rr-to-vvi	6252
vh0-vbn-jj	9143
ge-nn1-if	14552
nn1-if-da2	4422
y-rr-iw	8447
iw-db-at	10686
db-at-jj	33528
at-nn1-vvg	52027
nn1-io-ppho2	16619
ii-at-jj_np1	1980
pn1-vvz-ii	3669
io-nn1-cs	4947
cs-pph1-vbz	29570
vbz-xx-jj	35280
xx-jj-cs	1411
pn1-vhz-vbn	1392
vhz-vbn-rl	1381
ddq-nn2-vv0	3773
rrq_cs-pphs2-vv0	1592
pphs2-vv0-ii	18842
vv0-ii-pph1	9605
cc-db-at	15374
nn2-ddq-at1	1003
ddq-at1-nn1	24745
jj-nn2-vbr	64207
jj-nn1-rp	9336
nn1-vvz-ii_rp@	6175
pn1_mc1-ii-appge	1130
cc-rr-ii21	1249
rr-ii21-ii22	24347
ii21-ii22-pph1	12248
cs_ii-at1-nn1	10544
at-nn1-pph1	15574
y-jj_ii-nn1	2195
ii_rp-jj-nn2	1272
nn2-vv0-jj	14992
vv0-jj-nn2	23718
nn1-rt-vvz	5666
nn1_jj-y-vvd_vvn	4134
y-vvd_vvn-rr	15474
vvd_vvn-rr-ii	25954
np1_nn1-y-pnqs	6685
pnqs-vvz-at	7291
nn1-cc-vhz	2976
cc-vhz-vvn	6392
vhz-vvn-db	1671
vvn-db-at	5039
y-pnqs-vhz	10985
pnqs-vhz-vvn	13834
vvn-dd1_rg%-jj	2335
dd1_rg%-jj-nn1	10861
y-vvd-ppio1	5652
vvd-ppio1-iw	2789
iw-ppho1-y	18464
ppho1-y-cc	63643
y-cc-cs_rrq	21975
cc-cs_rrq-ppis2	2764
cs_rrq-ppis2-vbdr	3158
ppis2-vbdr-vvg	9368
vbdr-vvg-rp	6175
vvg-rp-y	19953
rp-y-vvg	16922
vvd-rp-cc	35332
QUOTE-rt-ppis1	6953
rt-ppis1-vv0	11930
ppis1-vv0-rl	4431
cc-ppy-vm	24272
vm-vvi-appge	106097
vvd-y-ccb	14172
y-ccb-appge	22910
ccb-appge-nn1	28048
vvg-jj-nn2	39641
y-vvd-rr	11872
y-db_rr@-ii	3779
at-jj-jj_nn1@	8979
vvn-io-jj	3639
ex-vbz-pn1	19717
rgr-rr-jj	3244
rr-jj-csn	1209
jj-csn-at	9981
csn-at-nn1_jj	1540
at-nn1_jj-rl	1351
rl-vvn_vvd-ii	1322
y-at-rr	3720
at-rr-jj_vvg	1571
nn2-iw-rr	1598
iw-rr-at1	4045
csa-pn1-vvz	1505
vvz-ii_rp-at	5291
cc-vvz_nn2-ii	12652
vvz_nn2-ii-at	31974
iw-nn2-y	28388
io-nn1-vvn_vvd	11705
vv0-ii-nn2	6247
nn2-vvg-iw	4847
jj_vvg-cc-jj	1427
at-jjr-cc	2377
rl-y-vvd_vvn	3071
y-vvd_vvn-io	3899
nn2-ii-dd2	12542
if_cs%-pph1-vbz	4364
pph1-vbz-pn1	5129
vbz-pn1-jj	4199
jj-nn2-rrq_cs	5257
nn2-vv0-ii21	1412
vv0-ii21-ii22	10320
ii22-appge-nn1	45386
nn1_vv0-y-at	6324
y-cc-xx	22796
xx-dd1-nn1	2514
dd1-nn1-ii_cs	1157
nn1-ii_cs-at	22637
ii_cs-at-nn2	10360
at-nn1%_jj@-io	4534
nn1%_jj@-io-at	1946
at-nn1-ii_rp	5019
nn1-ii_rp-appge	19574
ii_rp-appge-nn2	9158
ii_cs-at1-nnt1	1926
rr-at1-rr	2047
rr-dar_rrr-csn	6067
dar_rrr-csn-ppis1	1662
at1-nnu1-y	3411
ppis2-vv0-rl	3035
vv0-rl-to	1106
dd1-nn1-at	13045
dd2-nn2-ddq	5615
nn2-ddq-vvd	14711
rg_rr-jj_rr@-ii	1486
jj_rr@-ii-at	11346
at-nn1-ccb	11155
jj-csa-pphs2	3981
csa-pphs2-vbr	6146
m-nn2-io	5587
nn2-io-ppho2	2708
nn1-ii-jj@	3446
ii-jj_rl-np1	1024
nn1-y-mc	50373
y-mc-nnt2	15879
at-md-y	14897
y-vvz_nn2-ii	10657
ii-at-nnt1_md	1401
at-jj-nn2_np1	1244
jj-nn2_np1-y	1586
vdg-at-nn1	1246
y-vvg-ii_rp@	20392
vvg-ii_rp@-appge	32964
ii_rp@-appge-nn1	115913
cc-ii-jj_nn1	1567
ii-rr-mc	2264
mc-nnt2-io	26103
io-nn1-pphs1	7875
nn1-pphs1-vhz	7429
pphs1-vhz-xx	8205
nn1-y-vbz	57439
nn2-csa_rg@-rr	1413
csa_rg@-rr-vvn_vvd	2404
nnt1-at-nn2	6212
y-ddq-vhd	14291
to-vvi-rg	16976
vvi-rg-rr	12411
ii-appge-md	18436
appge-md-nn1	45272
nn1-y-vbdr	18807
ii-nn1-csa	5886
vhd-vvn-rg_rr	2101
vvn-rg_rr-jj	3135
rg_rr-jj-cc	17843
cc-jj-ii	30237
nn1-y-vhd	30057
y-vhd-rr	7537
QUOTE-rt-pphs2	1088
rt-pphs2-vbdr	1882
pphs2-vbdr-vvg	19738
QUOTE-rrq-vbr	5641
rrq-vbr-ppis2	1820
vvi-ppho1-rp	15182
y-rrq-vbr	2823
cc-vv0-dd1	3003
rr-jj-cc	48053
cs-dd1-nn1	11653
nn1-vvd_vvn-ppho1	34923
vvd_vvn-ppho1-jj	1512
ppho1-jj-nn1	2025
at1_zz1-jj-jj	6439
ii-np1-to	15059
nn1-if-ppho1	16524
vbg-vvn-iw	2928
vvn-iw-nn2	16312
y-nn2-cc	40612
vm-vvi-ppho2	34196
vvi-ppho2-ii	20741
ppho2-ii-np1	3637
ii-np1-if	10263
nnt1-vvn_vvd-ii	3517
vvn_vvd-ii-nnt1	1410
pn1-pphs1-vhd	2790
vvn-ii-np1_nn1	9251
ii-np1_nn1-cc	8834
jj-nnt1-io	8762
io-mc-y	20906
mc-y-to	2354
to-vvi-ii_rp	12815
vvi-ii_rp-at	14811
pphs1-vvd-cc	32932
vvd-cc-vvd_vvn	15050
cc-vvd_vvn-ii_rp@	2129
vvd_vvn-ii_rp@-appge	2918
appge-nn1-iw	61503
nn1-vvd_vvn-y	50825
vvd_vvn-y-vvg	5301
ii-mc1_pn1-cc	1501
cc-dd1-io	5390
dd1-io-appge	6792
io-appge-mc	4372
vvz-rp-ii	31498
nn2-at1-jj	8537
jj-jj-np1	5504
jj-np1-np1	30164
rr-vvg-at	28105
vvg-at-QUOTE	1766
QUOTE-zz1-QUOTE	1450
ddq-np1-y	1004
nn1-y-vvn_vvd	49020
cc-nn1-nn1	54057
nn2_vvz@-ii-appge	3106
at1-jj-cc	77284
cs_rrq-pph1-vbz	7926
pph1-vbz-rp	1544
vbz-rp-y	2990
rp-y-ii	7905
y-pphs1-vvz	70942
pphs1-vvz-ii	48222
vvz-ii-appge	15829
to@_ii-vvi_nn1-ii_rp@	1043
vvn_vvd-rl-ii	3859
ii-mc-at1	2236
y-vbz-vvg	5526
vbz-vvg-if	3590
vvg-if-ppho1	4794
if-ppho1-ii	4228
nn1-ge-jj_nn1	11446
ge-jj_nn1-nn1	23339
ii-mc-nn1	4691
ii-ddq-mc	1323
mc-jj@_vvd-nn2	2174
nn2-vv0_vvn@-ii	2976
vv0_vvn@-ii-nn1	1263
y-np1-vvz	22971
np1-vvz-at1	9572
at1-nn1-cs_rrq	10356
nn2-vv0-nn1	11783
nn2-y-dd	8985
y-y-at	7830
at-jj-jj_nn1	43278
jj-jj_nn1-jj	4926
if-at-nn1_jj	11030
nn1-nn2-vbr	28833
vbr-rr-jj	34072
ex-vbr-at	6401
vbr-at-nn1	10960
pphs1-vvz-at1	18969
ii-mc-pphs1	5314
pphs1-vvz-rp	25068
ii@_cs-mc-y	1083
mc-y-rt	1663
dd2-mc-jj	3028
vvd-nn1-nn1	4713
ii-appge-nnu	1900
nnu-nn1-y	3425
y-ii-nnt1	5174
nnt1-y-npm1	7193
y-npm1-mc	28481
vm-vvi-rg	12684
vvi-rg-jj	9578
rg-jj-y	64647
nn1-nnt1-y	6536
pphs2-rr-vvd	9682
rr-vvd-io	2834
io-QUOTE-jj	6398
rr-pphs2-vv0	4078
QUOTE-vv0-QUOTE	2997
QUOTE-vbz-at	3643
vm-vvi-np1	18678
vvi-np1-cc	5839
np1-cc-np1_nn1	9653
cc-np1_nn1-ge	3163
np1_nn1-ge-nn2	5279
nn2-if-appge	14071
y-vv0-np1	4867
vbm-xx-at1	3759
nn-vbdr-vvg	2201
vbdr-vvg-if	3697
QUOTE@-fu-ii	2254
cs-ppis1-vm	25408
ppis1-vm-xx	153128
iw-np1_nn1-cc	1162
cc-ddq-pphs1	4062
ddq-pphs1-vhz	7433
pphs1-vhz-to	3704
vhz-to-vvi	9933
to-vvi-ppis1	3930
vvi-ppis1-vm	6357
cc-rr-cs	3528
vvz-appge-nn2	20811
ii-nn1-nn1_vv0	6476
if-at1-jjr	3148
vvn-ii-mc1	11982
mc1-np1-np1	2130
ppis1-rr-vv0	32870
vv0-nnb-np1	9582
nnb-np1-csa_ii@	1052
np1-csa_ii@-nn1	2163
csa_ii@-nn1-if	1592
ppis1-vbm-jj	98558
vbm-jj-ppis1	6920
ppis1-vdd-xx	61728
vdd-xx-vvi	274200
rrr-to-vvi	1499
to-vvi-ppy	78677
vvi-ppy-if	3814
ppy-if-appge	1782
nn1-io-nnt1	25951
np1-np1-nn1_jj	3870
np1-nn1_jj-y	4456
nn1_jj-y-nnb	1865
nn2-vv0-to	22516
vv0-to-vbi	25162
at1-nn1@_jj-io	3256
nn1@_jj-io-nn1	5255
vm-ppis1-vvi	29956
ppis1-vvi-at1	1520
io-np1-ge	66744
nn2-cst-nn2	2582
cst-nn2-vv0	4590
nn1-y-rr31	3168
y-rr31-rr32	12612
at1-nn1-ge	69405
io-nn2-pphs1	2669
nn2-pphs1-vhz	2734
vhz-vvn-if	4239
vvn-if-appge	8852
if-appge-jj_nn1	3521
jj_nn1-nn2-QUOTE	1576
nn2-QUOTE-y	3284
y-vm-vhi	16515
nn1-nn1-mc1	2804
np1-cc-ii	8877
cc-ii-rr	1265
ii-rr-vdg	1032
nn1-io-da	20941
vvd-jj-nn2	21451
at1-jj@-cc	2025
cc-vvd-np1	9360
vvd-np1-np1	37490
at-md-jj	21495
md-jj-nn1	23149
y-ccb-cs_ii	1760
ccb-cs_ii-at	1507
np1_nn1@-nn1-nn1	4058
nn1-nn1-ppis1	4464
nn1-ppis1-vbm	7434
mc1-io-appge	38040
md-nn1-vbz	7084
vhz-at1-jj	17742
jj_nn1-nn1-vvg_nn1	1069
vh0-ii-nn1	1592
cc-vv0-nn2	5638
jj-nn1-csa_ii@	6266
vvi-db2-nn2	1144
nn1-y-jj_nn1@	5037
iw-jj-nn2	92168
vbz-vvg-jj	3714
jj-nn2-ccb	3978
ccb-pphs1-vbz	9190
nn1-ii-pph1	44654
vvz-at1-jj	48438
cc-at1-jj_nn1	8707
vvz-at1-jj_nn1	3892
ppis2-vv0-at1	8919
nn2-cc-nn1	82216
jj-nn1-vvz	71908
nn1-vvz-ddq	1333
QUOTE-y-ii	1409
vvz-jj-nn2	13391
nn2-cc-vhz	1088
cc-vhz-rr	2035
rr-jj-jj_nn1	2142
iw-jj-jj_nn1	2973
dd1-nn1-rr	15953
nn1-rr-vhz	3422
pph1-vvz-rr	7657
nn1-vbz-vvg_jj	4766
csa-pphs2-vbdr	6483
pphs2-vbdr-ii	9268
nn1-vvz-nn1	15084
ii33-at-jj	14945
vbz-rr-vvg_jj	1972
ex-vbz-at1	55335
io-nn2-cst	10078
vbz-rg-mc	2924
mc-nn2-jj	11088
nn2-jj-cc	6495
jj-cc-at1	5923
nn1-nn1-ddq	12420
vvn-ii-fo	1083
ii-fo-nn1	1278
fo-nn1-cc	1360
ex-vbz-nn1	11132
nn1-iw-dd1	8974
nn1-nn2-ccb	1460
ccb-iw-nn1	2037
vvg_nn1_jj-ii-at	3825
ppis2-vv0-nn2	3700
nn1-vbz-ii	40619
vbz-ii-at1	13825
nn1_jj-nnb-np1	1156
y-vvd_vvn-to	14155
to-vvi-rr	65996
rr-ii_rp-at	11277
da2-nn1-nn2	5910
ii22-nn1-nn2	3184
vbdz-vvn-to	45753
nn2-vvd-y	14270
vvd-y-cs_ii	2345
io-nn1-np1	9888
nn1-nn1_np1@-np1	1874
nn1_np1@-np1-np1	2234
nn1-cst-at1	12828
vvi-at-np1	12908
cc-vvi-np1	2233
vvi-np1-np1	14678
np1-np1-nn2	19857
nn2-iw-np1	6884
iw-np1-np1	17520
nn2-vvd-cst	3370
ge-nn1-to	18719
vvi-y-ddq	3588
y-ddq-vbdz	33507
ii-np1-md	4465
np1-md-nnt1	7244
nnt1-y-vvd_vvn	3790
at1-nn-io	28782
nn2-QUOTE-cc	4929
QUOTE-cc-jj	3057
nn1-vbdz-xx	36013
vbdz-xx-vvn	19265
QUOTE-pphs1-vbdz	21500
vvn-cst-nn2	2704
cst-nn2-cc	2482
QUOTE-vvd-mc1	3242
vvd-mc1-nn1	6283
vvn-cst-at1	4376
nn1-ii-y	1565
ii-y-at	1567
at-y-nn1	1814
cc-at-np1_nn1@	3468
at-np1_nn1@-cc	4059
np1_nn1@-cc-at	1891
np1-nn1-vbdr	1467
nn1-vbdr-vvg	6877
vbdr-vvg-nn2	1875
vvg-nn2-ii	16212
nn2-vvd_vvn-np1	4418
nn1-nn1-at1	10980
nn1-at1-nn1	51999
nn1-cst-vvd	74346
cst-vvd-nn1	2600
np1-np1-rrq_cs	1103
iw-da2-jj	1819
np1-y-nn2	10296
y-vbdz-at1	14390
y-nn1-jj	2832
at-nd1-np1	5034
nd1-np1-nn1	3901
nn2_vvz-to-vvi	3436
at-nnt1-cst	3865
vvd-y-np1	6601
np1-vvd-da2	1049
vvd-da2-nn2	3825
vvn-ii-da2	8330
nn1-nn2-to	12547
vvg-at-da	4896
at-da-nn2	18173
da-nn2-io	6627
pnqs-vvz-rr	1833
vvz-rr-iw	1465
QUOTE-cc-QUOTE	19086
cc-QUOTE-jj	4343
QUOTE-jj-y	16364
jj-y-QUOTE	67743
vvn-mc1-nn1	1964
cst-vvd-appge	7755
np1-y-da	2299
y-da-nn1	4022
if-np1-np1	12708
at-nnt1-np1	3350
nnt1-np1-vvd	5655
ii-at1-md_nnt1	1292
mc-y-cs	4054
vhz-vbn-jj	9446
vbn-jj-io	3860
jj-io-np1	5625
ii-jj-jj	35082
rr-ii-np1	35301
y-iw-at	58833
vh0-vvn-pph1	12125
vvi-np1-rr	1446
nnb-np1-rt	4454
np1-rt-vvd_vvn	2089
if-at1-np1	1387
nn1-ii-npd1	4641
iw-nn1_jj@-nn2	1412
vvn_vvd-ii-appge	46408
ii-appge-np1	4775
appge-np1-nn1	4774
at-nn1-nnt1	6656
to-vhi-nn2	3260
vbdz-vvg_jj@-nn1	1388
vvg_jj@-nn1-nn1	2587
rr-vhd-vvn	6162
vvi-iw-ppho1	10549
iw-ppho1-ii	7884
ii-mc-nnu	9454
ccb-dd1-vbdz	7413
vbdz-vvn_jj-cc	4708
vvn_jj-cc-vvn_vvd	1601
ii-at1-nnt1	36353
nn1-dd1-nnt1	22705
nn1-vvd-nnb	2997
nnb-nnb-np1	8985
nn2-io-nn	7701
np2-cc-at	1329
vvi-rr-iw	4149
rr-iw-at	15599
jj-nn2-vvd	31639
vvd-cs-pphs1	2992
cs-pphs1-vhd	44976
vhd-vvn-iw	12197
vvn-iw-at	37843
appge-jj_nn1-jj	7933
nn1-ii-jj_nn1@	4257
ii-jj_nn1@-cc	5750
nn1-vv0-nn1	3286
nn1-np1-y	26400
nn1-nn1-np1_nn1@	1881
nn1-np1_nn1-np1	5376
np1_nn1-np1-y	3666
nn1_vv0@-nn1-nn1	1402
jj-nn2-nn2	6964
nn2-nn2-io	2088
y-vvd_jj@-nn2	2918
vvi-at-nnt1	9501
cc-vv0-if	3190
at-npd1-nnt1	1172
np1-y-vvn_vvd	8402
jj-nn1-ii31	8751
rp_ii-jj-nn2	2006
np1-nn1-nn2	13589
nn1_np1-y-jj	1135
rr-vh0-vbn	1801
np1-y-nna	8093
nn1_vv0-nn1-nn1	2251
nn1-nn2-vhd	7131
vhd-vvn-rrr	1468
pphs1-vv0-at	1285
vv0-at-np1	4499
mc-nn1-np1	1587
vvi-ii-np1	42491
vbz-vvn-to	22984
nnt2-ii_cs-np1	2680
y-nn1-np1	10557
zz1-nn1-nn1	2066
nn1-ge-jjt	8984
jj-nn2-if	45181
np1-vvz-nn1	5420
vvz-nn1-io	5613
np1-vv0-ii	2375
rt-cst-pphs1	1854
y-QUOTE-rr	19642
rr-ii-nn2	17687
csa-ppis2-vv0	9316
ppis2-vv0-ppho2	3954
y-vv0-rr	7227
vvg_nn1-nn2-io	1276
nn1-jj-nn2	11464
at-jj-npd1	1058
jj-npd1-nnt1	1110
npd1-nnt1-y	5520
ccb-pph1-vbdz	25393
rgq@-da2-io	1050
da2-io-ppho2	10093
io-ppho2-vm	5226
ppho2-vm-vbi	2110
vvz_nn2-to-vvi	12332
pphs1-vbz-vvg_jj	1955
vbz-vvg_jj-ii	3283
vvg_jj-ii-np1	1441
np1-np1-rt	5071
vvi-iw-np1	4404
iw-np1-np1_nn1	1370
np1-np1_nn1-y	6755
nn2-y-nnt1	1468
y-nnt1-y	7337
np1-y-csa_ii	3751
y-csa_ii-at1	23912
csa_ii-at1-nn1	14066
ge-nn1-ddq	2173
vm-vbi-vvn_jj	3668
np1_nn1@-nn1-y	7418
nn1-y-nnt1	4968
pnqs-vv0-ii	6224
ii-nn2-rr	6694
rr-vvg_jj@-nn1	4600
nn1-io-ddq	47663
io-ddq-pphs2	4251
ddq-pphs2-vv0	15027
vvd-ii-nn2	8514
y-at1-np1	7177
np1-nn1-vvz	6182
nn1-vvz-at	49460
cc-vvz-y	4397
vvz-y-rr	6484
y-rr-cc	8650
rr-cc-iw	3294
cc-iw-nn1	6576
y-xx-to	7480
nn1-vbz-xx	50692
vbz-xx-at	15718
nn1-ccb-at1	3502
ccb-at1-nn1	20333
vvn-ii21-ii22	30344
ii22-nn1-cc	7965
vbr-rr-vvn_vvd	18044
cc-ii-ddq	7870
ii-ddq-at1	10235
np1_nn1-cc-nn1	2397
np1-y-nnt1	1634
if-dd2-pnqs	3581
dd2-pnqs-vm	4095
cs_rrq-ex-vbz	4304
nn1-QUOTE-y	9620
cst_dd1-vvz-nn1	3264
ii-vvg-nn1	14406
at-jjt-cc	11477
jjt-cc-jjt	5362
jjt-io-at	4212
at-mc-np1	3159
nn1-nn1-nn2_vvz	3731
at1-nn1_rr21@-io_rr22	7593
nn1-cst-nn2	11209
if-mc-nn2	5981
nn2-cc-mc	10556
cc-mc-m	7480
mc-m-nn2	25560
m-nn2-y	11485
nn2-y-db	6332
nn2-ge-nn2	35664
cc-mc-jj	13832
if-dar-csn	7788
cc-nn1-vvz_nn2	2208
nn1-vvz_nn2-if	4010
nn2-if-dd	1840
if-dd-jj	6543
md-nnt1-appge	1235
nnt1-appge-nn1	5058
np1-vbdz-jj	24289
QUOTE-ppis2-rr	2954
at1-jj-pn1	27558
jj-pn1-y	15759
pn1-y-QUOTE	8586
QUOTE-vvz-nn1	2672
vvz-nn1-cc	5928
nn1-cc-nnb	5099
y-mc-np1	7007
mc1-nn1_jj-y	1332
jj-y-y	3063
y-y-ii	5169
nn1-nn1_vvg@-ii	2614
nn1_vvg@-ii-np1	1072
ii-np1-nnl1	26672
ccb-y-rr	4395
y-cs-nn1	11323
cs-nn1-vvz	2816
QUOTE-ppis2-vh0	13684
QUOTE-rr-pphs2	1867
rr-pphs2-vm	5676
nnt1-nn1-nn1	2702
nn1-nn1-ge	27692
nn1-ge-nn	2476
at1-nn1-nnu	1286
vvz@_nn2-at1-jj	1471
jj-jj_nn1%-io	1131
cs-pph1-vvd	15450
pph1-vvd-appge	6392
vvd-appge-jj_nn1	4576
nn1-vvz_nn2-to	7010
appge-nn1-rp_nn1	4336
nn1-rp_nn1-ii	12089
nn1-vvd-np1	17454
vvd-np1-np1_nn1	3080
io-nn1_vvg-cc	4662
nn1_vvg-cc-nn1_vvg	1037
vvd_vvn-ii-mc	1246
nn1-vvn_vvd@-rr	1906
rr-vvz-jj	5263
if-nn1-nn1_vv0	1234
nn1_vv0-y-ccb	4323
nn1-dd-jj	1814
vvd-appge-jjt	1698
appge-jjt-nn1	22448
jjt-nn1-if	4130
cs_rrq-np1-vvd	9269
vvd-jj_nn1@-ii	1350
mc-y-vvd_vvn	5329
y-vvd_vvn-dd1	2195
jj-nn1-mc	8909
nnt2-ra-cs_rrq	1141
cs_rrq-np1-ge	1584
ge-np1-vvd	2985
xx-vvi-da1	2982
vvi-da1-io	2134
vvn_vvd-y-QUOTE	2815
QUOTE-at-jjt	4316
nn1-vbz-appge	7263
vbz-appge-nn1	51119
nn1-y-vvz	57099
y-vvz-appge	10217
appge-nn2-rr	31287
iw-db-io	1080
db-io-appge	5350
appge-nn1-rt	20214
ii-vvg_nn1-nn2	5205
nn2-if-da	1019
jj-nn2-csa	11837
nn2-csa-np1	3483
null-np1-y	35484
np1-y-jj_nn1	5174
np1-cc-jj	12304
cc-jj-jj_nn1@	1882
jj-jj_nn1@-y	14534
jj_nn1@-y-pph1	1067
y-pph1-rr	7114
pph1-rr-vvz	15259
nnt2-ii-nn1	7555
at1-nn1-vbz	42127
np1-nnl1-nn2	2401
nn2-y-pph1	26981
y-pph1-vvz	28547
pph1-vvz-jj	10540
vvz-jj-nn1	18346
nn1-vvn-iw	10154
iw-jj@-nn2	4083
jj@-nn2-y	17184
cc-rr-vvz	10418
rr-vvz-appge	7976
vvz-appge-da	3562
vbz-vvn-cc	5449
nnt2-ii-jj	2272
ii-jj@-nn1	6402
cc-nn2-vbr	15617
rr-jj-if	12848
jj-if-jj	5755
vvn_vvd-if-appge	3610
da-nn1-vm	7483
vbi-at1-nn1_jj	2273
at1-nn1_jj-y	37984
nn1_jj-y-cc	61664
nn1-vvd_vvn-rg	3736
vvd_vvn-rg-rr	3828
rg-rr-vvz	1452
rr-vvz-at1	9503
io-mc-jj	10427
jj-nn1@_np1-nn2	1310
nn2-dd1-nn1	3024
y-vbr-jj	8390
vbr-jj-nn2	24665
ii22-at-np1	3781
y-vbz-y	2835
vbz-y-ii	7057
y-at1-QUOTE	1719
at1-QUOTE-nn1	16016
rr-jj-ii_csa	1241
jj-ii_csa-at1	10076
y-ddq-vvz	33674
vvz-mc-nn2	4149
np1-ge-nn1_np1	4572
appge-nn2-ge	9913
ge-jj-jj	1892
at-nn1-rl@_ii	3207
vvn-rr-jj	4865
rr-jj-ccb	2810
ccb-at1-jj	17192
nn1-vvn_vvd-iw	24022
vvn_vvd-iw-nn1	18657
y-np1_nn1-vvz	6541
np1_nn1-vvz-appge	1582
nn2_vvz-cc-nn2	5682
y-ii-jj_nn1	4802
jj_nn1-nn1-np1	4831
np1-y-vbz	13525
y-vbz-vvn	17793
vbz-vvn@-y	2855
y-vmk-to	2151
vvi-nn1-rr	3756
nn1-rr-if	4558
rr-if-at	14588
rr-iw-at1	7090
ii-nn1-np1	12351
nn1-np1-vvz	4246
np1-vvz-nn2	1944
vvz-nn2-ii	5992
y-at1-rr	6113
at1-rr-vvn	1113
rr-vvn-nn1	8308
nn1-vvd_vvn-mc	6153
vvd_vvn-mc-nnt2	2449
nnt2-ra-ii	3283
ra-ii-np1	1176
nn2-cc-vvd_jj@	1506
cc-vvd_jj@-nn2	3605
nn2-vv0-iw	5052
vv0-iw-jj	2785
jj-nn1_jj@-nn1	16329
nn1-ppx1-vvz	1228
vvz-cc-vvz_nn2	2109
cc-vvz_nn2-rr	2666
vvz_nn2-rr-ii	3855
at1-nn1-pnqs	43600
nn1-pnqs-vvz	24785
vvz-at-jjt	3449
jjt-nn2-io	15114
np1_nn1@-ii-np1	2218
pnqs-vvd-at	24385
at-jj-nnb	6954
nn1-y-jj_rr@	4087
y-cc-nn1_jj@	1301
cc-nn1_jj@-nn2	3554
nn2-cst-vv0	27802
vv0-y-nn1	11757
nn1-io-np2	3897
np1-vvz_nn2-ii	9341
vvz_nn2-ii-nn1	8821
nn1-rgr_rrr-rr	5079
rgr_rrr-rr-csn	3502
at-nn1-ddqge	3671
nn1-ddqge-jj	3264
ddqge-jj-nn1	10405
jj-nn1-vv0_nn1	5466
db-at-nn1	64770
mc1-jj-nn1	36942
nn1-if-vvg	25478
if-vvg-at1	5030
nn1-ge-nn1@	2029
vvi-cst-pph1	11026
cst-pph1-vvz	8587
pph1-vvz-ii_rp@	2497
ii_rp@-at1-jj_nn1	4893
ii-dd1-nn1_jj	5110
dd1-nn1_jj-y	5522
vbi-vvn-at1	8167
at1-jj@_nn1@-nn1	24213
nn1-np1_nn1-ge	2609
io-vvg_jj-ii	1874
ge-nn1-nn2	13176
nn1-cc-vvg_jj@	4908
cc-vvg_jj@-nn1	9654
nn1-vvd_vvn-cst_dd1	3644
y-cs_rrq-ii	3410
cs_rrq-ii-nn1	1664
ii-nn1-pph1	4426
nn1-pph1-vbz	14220
jj-nn1-cst	83652
cst-vvd-pph1	2680
if-db-appge	3857
nn1-io-vhg	5546
io-vhg-vvn	2842
vhg-vvn-at1	3509
nnb-np1-vdd	5006
np1-vdd-xx	23905
vvi-iw-at1	8486
xx-rr-at1	10799
pphs1-vvd-iw	31338
vvd-iw-jj	8378
at-nn1-nn	8163
nn1-nn-y	5451
nn-y-jj	2111
y-cc-nn1_vv0	11497
cc-nn1_vv0-cc	8619
nn1_vv0-cc-jj	1890
nn1-nn1-vvn_vvd@	3383
vbdz-np1-np1	10130
np1-nn1-if	5183
if-vhg-vvn	2416
vhg-vvn-at	6604
appge-nn1-rr21	6530
nn1-rr21-rr22	45451
rr21-rr22-vvz	4233
vvz-vm-vvi	1033
io-appge-da	54638
ii-nn1-to	18659
y-ex-vm	12350
vm-vbi-nn1	12676
m-ii-at	3183
md-nnt1-vm	1151
jj-nn1-iw	96691
nn1-iw-nn1	43483
jj-jj-nn1@	1948
jj-cst-pphs1	17643
cc-if-mc	1211
nnt2-ii-np1	5614
cc-vv0-to	7844
rr-csa-np1	4581
csa-np1-vbdz	1161
np1-vbdz-ii	13250
vbdz-ii-np1	9172
np1-nnl1-nn1	11367
nn1-vvn_vvd-io	7630
vvn_vvd-io-at	2854
y-csa-pph1	18914
csa-pph1-vbz	13989
nnt1-ii-mc	6401
dd2-nn2-vvn_vvd	2163
jj_nn1-nn2-y	82943
at1-jj-mc	5402
m-nn2-ii	9118
nn2-ii-nnt1	6960
ii-nnt1-ii	8374
mc-y-ii21	1478
vvn-ii-jj@	2300
ii-jj@-nn2	7897
jj@-nn2-ii	7897
cc-vvg_nn1_jj@-nn2	1124
vvg_nn1_jj@-nn2-y	1019
y-vh0-xx	2471
pphs1-vvz-to	29839
y-appge-da	5313
ii-nn1-rr_jj	1954
cs-at1-jj	10568
nn-vbr-vvg	2522
vbr-vvg-if	4750
vvg-if-pph1	1462
pph1-rr21-rr22	8373
QUOTE-np1-np1	43867
np1-vvd-mc	5484
vvd-mc-nnt2	7651
